B01001_003E,360050001000,0,2015
B01001_004E,360050001000,0,2015
B01001_005E,360050001000,0,2015
B01001_006E,360050001000,0,2015
B01001_007E,360050001000,0,2015
B01001_008E,360050001000,0,2015
B01001_009E,360050001000,0,2015
B01001_010E,360050001000,0,2015
B01001_011E,360050001000,0,2015
B01001_012E,360050001000,0,2015
B01001_013E,360050001000,0,2015
B01001_014E,360050001000,0,2015
B01001_015E,360050001000,0,2015
B01001_016E,360050001000,0,2015
B01001_017E,360050001000,0,2015
B01001_018E,360050001000,0,2015
B01001_019E,360050001000,0,2015
B01001_020E,360050001000,0,2015
B01001_021E,360050001000,0,2015
B01001_022E,360050001000,0,2015
B01001_023E,360050001000,0,2015
B01001_024E,360050001000,0,2015
B01001_025E,360050001000,0,2015
B01001_026E,360050001000,0,2015
B01001_027E,360050001000,0,2015
B01001_028E,360050001000,0,2015
B01001_029E,360050001000,0,2015
B01001_030E,360050001000,0,2015
B01001_031E,360050001000,0,2015
B01001_032E,360050001000,0,2015
B01001_033E,360050001000,0,2015
B01001_034E,360050001000,0,2015
B01001_035E,360050001000,0,2015
B01001_036E,360050001000,0,2015
B01001_037E,360050001000,0,2015
B01001_038E,360050001000,0,2015
B01001_039E,360050001000,0,2015
B01001_040E,360050001000,0,2015
B01001_041E,360050001000,0,2015
B01001_042E,360050001000,0,2015
B01001_043E,360050001000,0,2015
B01001_044E,360050001000,0,2015
B01001_045E,360050001000,0,2015
B01001_046E,360050001000,0,2015
B01001_047E,360050001000,0,2015
B01001_048E,360050001000,0,2015
B01001_049E,360050001000,0,2015
B19301_001E,360050001000,-666666666,2015
B23020_001E,360050001000,NaN,2015
B23020_002E,360050001000,NaN,2015
B23020_003E,360050001000,NaN,2015
B19057_001E,360050001000,0,2015
B19057_002E,360050001000,0,2015
B19057_003E,360050001000,0,2015
B21002_001E,360050001000,0,2015
B21002_002E,360050001000,0,2015
B21002_003E,360050001000,0,2015
B21002_004E,360050001000,0,2015
B21002_005E,360050001000,0,2015
B21002_006E,360050001000,0,2015
B21002_007E,360050001000,0,2015
B21002_008E,360050001000,0,2015
B21002_009E,360050001000,0,2015
B21002_010E,360050001000,0,2015
B21002_011E,360050001000,0,2015
B21002_012E,360050001000,0,2015
B21002_013E,360050001000,0,2015
B21002_014E,360050001000,0,2015
B21002_015E,360050001000,0,2015
B21002_016E,360050001000,0,2015
C02003_001E,360050001000,0,2015
C02003_002E,360050001000,0,2015
C02003_003E,360050001000,0,2015
C02003_004E,360050001000,0,2015
C02003_005E,360050001000,0,2015
C02003_006E,360050001000,0,2015
C02003_007E,360050001000,0,2015
C02003_008E,360050001000,0,2015
C02003_009E,360050001000,0,2015
C02003_010E,360050001000,0,2015
C02003_011E,360050001000,0,2015
C02003_012E,360050001000,0,2015
B25003_001E,360050001000,0,2015
B25003_002E,360050001000,0,2015
B25003_003E,360050001000,0,2015
B25002_001E,360050001000,0,2015
B25002_002E,360050001000,0,2015
B25002_003E,360050001000,0,2015
B08301_001E,360050001000,0,2015
B08301_002E,360050001000,0,2015
B08301_003E,360050001000,0,2015
B08301_004E,360050001000,0,2015
B08301_005E,360050001000,0,2015
B08301_006E,360050001000,0,2015
B08301_007E,360050001000,0,2015
B08301_008E,360050001000,0,2015
B08301_009E,360050001000,0,2015
B08301_010E,360050001000,0,2015
B08301_011E,360050001000,0,2015
B08301_012E,360050001000,0,2015
B08301_013E,360050001000,0,2015
B08301_014E,360050001000,0,2015
B08301_015E,360050001000,0,2015
B08301_016E,360050001000,0,2015
B08301_017E,360050001000,0,2015
B08301_018E,360050001000,0,2015
B08301_019E,360050001000,0,2015
B08301_020E,360050001000,0,2015
B08301_021E,360050001000,0,2015
B17001_001E,360050001000,NaN,2015
B17001_002E,360050001000,NaN,2015
B17001_003E,360050001000,NaN,2015
B17001_004E,360050001000,NaN,2015
B17001_005E,360050001000,NaN,2015
B17001_006E,360050001000,NaN,2015
B17001_007E,360050001000,NaN,2015
B17001_008E,360050001000,NaN,2015
B17001_009E,360050001000,NaN,2015
B17001_010E,360050001000,NaN,2015
B17001_011E,360050001000,NaN,2015
B17001_012E,360050001000,NaN,2015
B17001_013E,360050001000,NaN,2015
B17001_014E,360050001000,NaN,2015
B17001_015E,360050001000,NaN,2015
B17001_016E,360050001000,NaN,2015
B17001_017E,360050001000,NaN,2015
B17001_018E,360050001000,NaN,2015
B17001_019E,360050001000,NaN,2015
B17001_020E,360050001000,NaN,2015
B17001_021E,360050001000,NaN,2015
B17001_022E,360050001000,NaN,2015
B17001_023E,360050001000,NaN,2015
B17001_024E,360050001000,NaN,2015
B17001_025E,360050001000,NaN,2015
B17001_026E,360050001000,NaN,2015
B17001_027E,360050001000,NaN,2015
B17001_028E,360050001000,NaN,2015
B17001_029E,360050001000,NaN,2015
B17001_030E,360050001000,NaN,2015
B17001_031E,360050001000,NaN,2015
B17001_032E,360050001000,NaN,2015
B17001_033E,360050001000,NaN,2015
B17001_034E,360050001000,NaN,2015
B17001_035E,360050001000,NaN,2015
B17001_036E,360050001000,NaN,2015
B17001_037E,360050001000,NaN,2015
B17001_038E,360050001000,NaN,2015
B17001_039E,360050001000,NaN,2015
B17001_040E,360050001000,NaN,2015
B17001_041E,360050001000,NaN,2015
B17001_042E,360050001000,NaN,2015
B17001_043E,360050001000,NaN,2015
B17001_044E,360050001000,NaN,2015
B17001_045E,360050001000,NaN,2015
B17001_046E,360050001000,NaN,2015
B17001_047E,360050001000,NaN,2015
B17001_048E,360050001000,NaN,2015
B17001_049E,360050001000,NaN,2015
B17001_050E,360050001000,NaN,2015
B17001_051E,360050001000,NaN,2015
B17001_052E,360050001000,NaN,2015
B17001_053E,360050001000,NaN,2015
B17001_054E,360050001000,NaN,2015
B17001_055E,360050001000,NaN,2015
B17001_056E,360050001000,NaN,2015
B17001_057E,360050001000,NaN,2015
B17001_058E,360050001000,NaN,2015
B17001_059E,360050001000,NaN,2015
B02001_001E,360050001000,0,2015
B02001_002E,360050001000,0,2015
B02001_003E,360050001000,0,2015
B02001_004E,360050001000,0,2015
B02001_005E,360050001000,0,2015
B02001_006E,360050001000,0,2015
B02001_007E,360050001000,0,2015
B02001_008E,360050001000,0,2015
B02001_009E,360050001000,0,2015
B02001_010E,360050001000,0,2015
B19025_001E,360050001000,-666666666,2015
B25077_001E,360050001000,-666666666,2015
B16001_004E,360050001000,NaN,2015
B16001_005E,360050001000,NaN,2015
B16001_007E,360050001000,NaN,2015
B16001_008E,360050001000,NaN,2015
B16001_010E,360050001000,NaN,2015
B16001_011E,360050001000,NaN,2015
B16001_013E,360050001000,NaN,2015
B16001_014E,360050001000,NaN,2015
B16001_016E,360050001000,NaN,2015
B16001_017E,360050001000,NaN,2015
B16001_019E,360050001000,NaN,2015
B16001_020E,360050001000,NaN,2015
B16001_022E,360050001000,NaN,2015
B16001_023E,360050001000,NaN,2015
B16001_094E,360050001000,NaN,2015
B16001_095E,360050001000,NaN,2015
B16001_031E,360050001000,NaN,2015
B16001_031E,360050001000,NaN,2015
B16001_034E,360050001000,NaN,2015
B16001_035E,360050001000,NaN,2015
B16001_037E,360050001000,NaN,2015
B16001_038E,360050001000,NaN,2015
B16001_040E,360050001000,NaN,2015
B16001_041E,360050001000,NaN,2015
B16001_043E,360050001000,NaN,2015
B16001_044E,360050001000,NaN,2015
B16001_091E,360050001000,NaN,2015
B16001_092E,360050001000,NaN,2015
B16001_049E,360050001000,NaN,2015
B16001_050E,360050001000,NaN,2015
B16001_052E,360050001000,NaN,2015
B16001_053E,360050001000,NaN,2015
B16001_055E,360050001000,NaN,2015
B16001_056E,360050001000,NaN,2015
B16001_058E,360050001000,NaN,2015
B16001_059E,360050001000,NaN,2015
B16001_061E,360050001000,NaN,2015
B16001_062E,360050001000,NaN,2015
B16001_064E,360050001000,NaN,2015
B16001_065E,360050001000,NaN,2015
B16001_067E,360050001000,NaN,2015
B16001_068E,360050001000,NaN,2015
B16001_070E,360050001000,NaN,2015
B16001_071E,360050001000,NaN,2015
B16001_073E,360050001000,NaN,2015
B16001_074E,360050001000,NaN,2015
B16001_076E,360050001000,NaN,2015
B16001_077E,360050001000,NaN,2015
B16001_028E,360050001000,NaN,2015
B16001_029E,360050001000,NaN,2015
B16001_082E,360050001000,NaN,2015
B16001_083E,360050001000,NaN,2015
B16001_085E,360050001000,NaN,2015
B16001_086E,360050001000,NaN,2015
B16001_088E,360050001000,NaN,2015
B16001_089E,360050001000,NaN,2015
B16001_046E,360050001000,NaN,2015
B16001_047E,360050001000,NaN,2015
B16001_079E,360050001000,NaN,2015
B16001_080E,360050001000,NaN,2015
B16001_097E,360050001000,NaN,2015
B16001_098E,360050001000,NaN,2015
B16001_103E,360050001000,NaN,2015
B16001_104E,360050001000,NaN,2015
B16001_106E,360050001000,NaN,2015
B16001_107E,360050001000,NaN,2015
B16001_109E,360050001000,NaN,2015
B16001_110E,360050001000,NaN,2015
B16001_112E,360050001000,NaN,2015
B16001_113E,360050001000,NaN,2015
B16001_115E,360050001000,NaN,2015
B16001_116E,360050001000,NaN,2015
B25125_001E,360050001000,NaN,2015
B25125_002E,360050001000,NaN,2015
B25125_003E,360050001000,NaN,2015
B25125_004E,360050001000,NaN,2015
B25125_005E,360050001000,NaN,2015
B25125_006E,360050001000,NaN,2015
B25125_007E,360050001000,NaN,2015
B25125_008E,360050001000,NaN,2015
B25125_009E,360050001000,NaN,2015
B25125_010E,360050001000,NaN,2015
B25125_011E,360050001000,NaN,2015
B25125_012E,360050001000,NaN,2015
B25125_013E,360050001000,NaN,2015
B25125_014E,360050001000,NaN,2015
B25125_015E,360050001000,NaN,2015
B25125_016E,360050001000,NaN,2015
B25125_017E,360050001000,NaN,2015
B25125_018E,360050001000,NaN,2015
B25125_019E,360050001000,NaN,2015
B25125_020E,360050001000,NaN,2015
B25125_021E,360050001000,NaN,2015
B25125_022E,360050001000,NaN,2015
B25125_023E,360050001000,NaN,2015
B25125_024E,360050001000,NaN,2015
B25125_025E,360050001000,NaN,2015
B25125_026E,360050001000,NaN,2015
B25125_027E,360050001000,NaN,2015
B25125_028E,360050001000,NaN,2015
B25125_029E,360050001000,NaN,2015
B25125_030E,360050001000,NaN,2015
B25125_031E,360050001000,NaN,2015
B25125_032E,360050001000,NaN,2015
B25125_033E,360050001000,NaN,2015
B25125_034E,360050001000,NaN,2015
B25125_035E,360050001000,NaN,2015
B25125_036E,360050001000,NaN,2015
B25125_037E,360050001000,NaN,2015
B25125_038E,360050001000,NaN,2015
B25125_039E,360050001000,NaN,2015
B25125_040E,360050001000,NaN,2015
B25125_041E,360050001000,NaN,2015
B25125_042E,360050001000,NaN,2015
B25125_043E,360050001000,NaN,2015
B25125_044E,360050001000,NaN,2015
B25125_045E,360050001000,NaN,2015
B05001_001E,360050001000,NaN,2015
B05001_002E,360050001000,NaN,2015
B05001_003E,360050001000,NaN,2015
B05001_004E,360050001000,NaN,2015
B05001_005E,360050001000,NaN,2015
B05001_006E,360050001000,NaN,2015
B19083_001E,360070133014,NaN,2015
B11001_001E,360070133014,298,2015
B11001_002E,360070133014,202,2015
B11001_003E,360070133014,138,2015
B11001_004E,360070133014,64,2015
B11001_005E,360070133014,15,2015
B11001_006E,360070133014,49,2015
B11001_007E,360070133014,96,2015
B11001_008E,360070133014,96,2015
B11001_009E,360070133014,0,2015
B08303_001E,360070133014,291,2015
B08303_002E,360070133014,0,2015
B08303_003E,360070133014,106,2015
B08303_004E,360070133014,95,2015
B08303_005E,360070133014,11,2015
B08303_006E,360070133014,60,2015
B08303_007E,360070133014,0,2015
B08303_008E,360070133014,0,2015
B08303_009E,360070133014,0,2015
B08303_010E,360070133014,0,2015
B08303_011E,360070133014,0,2015
B08303_012E,360070133014,19,2015
B08303_013E,360070133014,0,2015
B19013_001E,360070133014,45167,2015
B23008_001E,360070133014,49,2015
B23008_002E,360070133014,33,2015
B23008_003E,360070133014,33,2015
B23008_004E,360070133014,0,2015
B23008_005E,360070133014,33,2015
B23008_006E,360070133014,0,2015
B23008_007E,360070133014,0,2015
B23008_008E,360070133014,0,2015
B23008_009E,360070133014,0,2015
B23008_010E,360070133014,0,2015
B23008_011E,360070133014,0,2015
B23008_012E,360070133014,0,2015
B23008_013E,360070133014,0,2015
B23008_014E,360070133014,0,2015
B23008_015E,360070133014,16,2015
B23008_016E,360070133014,16,2015
B23008_017E,360070133014,0,2015
B23008_018E,360070133014,16,2015
B23008_019E,360070133014,0,2015
B23008_020E,360070133014,0,2015
B23008_021E,360070133014,0,2015
B23008_022E,360070133014,0,2015
B23008_023E,360070133014,0,2015
B23008_024E,360070133014,0,2015
B23008_025E,360070133014,0,2015
B23008_026E,360070133014,0,2015
B23008_027E,360070133014,0,2015
B01003_001E,360070133014,632,2015
B01002_001E,360070133014,56.6,2015
B01002_002E,360070133014,47.9,2015
B01002_003E,360070133014,59.9,2015
B01001_001E,360070133014,632,2015
B01001_002E,360070133014,299,2015
B01001_003E,360070133014,0,2015
B01001_004E,360070133014,32,2015
B01001_005E,360070133014,0,2015
B01001_006E,360070133014,0,2015
B01001_007E,360070133014,36,2015
B01001_008E,360070133014,0,2015
B01001_009E,360070133014,0,2015
B01001_010E,360070133014,26,2015
B01001_011E,360070133014,0,2015
B01001_012E,360070133014,21,2015
B01001_013E,360070133014,19,2015
B01001_014E,360070133014,0,2015
B01001_015E,360070133014,33,2015
B01001_016E,360070133014,21,2015
B01001_017E,360070133014,60,2015
B01001_018E,360070133014,0,2015
B01001_019E,360070133014,11,2015
B01001_020E,360070133014,0,2015
B01001_021E,360070133014,0,2015
B01001_022E,360070133014,0,2015
B01001_023E,360070133014,19,2015
B01001_024E,360070133014,12,2015
B01001_025E,360070133014,9,2015
B01001_026E,360070133014,333,2015
B01001_027E,360070133014,17,2015
B01001_028E,360070133014,0,2015
B01001_029E,360070133014,0,2015
B01001_030E,360070133014,0,2015
B01001_031E,360070133014,0,2015
B01001_032E,360070133014,0,2015
B01001_033E,360070133014,0,2015
B01001_034E,360070133014,0,2015
B01001_035E,360070133014,13,2015
B01001_036E,360070133014,36,2015
B01001_037E,360070133014,0,2015
B01001_038E,360070133014,0,2015
B01001_039E,360070133014,21,2015
B01001_040E,360070133014,0,2015
B01001_041E,360070133014,82,2015
B01001_042E,360070133014,0,2015
B01001_043E,360070133014,18,2015
B01001_044E,360070133014,14,2015
B01001_045E,360070133014,0,2015
B01001_046E,360070133014,21,2015
B01001_047E,360070133014,22,2015
B01001_048E,360070133014,21,2015
B01001_049E,360070133014,68,2015
B19301_001E,360070133014,26361,2015
B23020_001E,360070133014,NaN,2015
B23020_002E,360070133014,NaN,2015
B23020_003E,360070133014,NaN,2015
B19057_001E,360070133014,298,2015
B19057_002E,360070133014,0,2015
B19057_003E,360070133014,298,2015
B21002_001E,360070133014,70,2015
B21002_002E,360070133014,21,2015
B21002_003E,360070133014,0,2015
B21002_004E,360070133014,0,2015
B21002_005E,360070133014,0,2015
B21002_006E,360070133014,0,2015
B21002_007E,360070133014,28,2015
B21002_008E,360070133014,0,2015
B21002_009E,360070133014,0,2015
B21002_010E,360070133014,12,2015
B21002_011E,360070133014,0,2015
B21002_012E,360070133014,9,2015
B21002_013E,360070133014,0,2015
B21002_014E,360070133014,0,2015
B21002_015E,360070133014,0,2015
B21002_016E,360070133014,0,2015
C02003_001E,360070133014,632,2015
C02003_002E,360070133014,615,2015
C02003_003E,360070133014,594,2015
C02003_004E,360070133014,21,2015
C02003_005E,360070133014,0,2015
C02003_006E,360070133014,0,2015
C02003_007E,360070133014,0,2015
C02003_008E,360070133014,0,2015
C02003_009E,360070133014,17,2015
C02003_010E,360070133014,0,2015
C02003_011E,360070133014,17,2015
C02003_012E,360070133014,17,2015
B25003_001E,360070133014,298,2015
B25003_002E,360070133014,298,2015
B25003_003E,360070133014,0,2015
B25002_001E,360070133014,338,2015
B25002_002E,360070133014,298,2015
B25002_003E,360070133014,40,2015
B08301_001E,360070133014,291,2015
B08301_002E,360070133014,268,2015
B08301_003E,360070133014,243,2015
B08301_004E,360070133014,25,2015
B08301_005E,360070133014,25,2015
B08301_006E,360070133014,0,2015
B08301_007E,360070133014,0,2015
B08301_008E,360070133014,0,2015
B08301_009E,360070133014,0,2015
B08301_010E,360070133014,19,2015
B08301_011E,360070133014,19,2015
B08301_012E,360070133014,0,2015
B08301_013E,360070133014,0,2015
B08301_014E,360070133014,0,2015
B08301_015E,360070133014,0,2015
B08301_016E,360070133014,0,2015
B08301_017E,360070133014,0,2015
B08301_018E,360070133014,0,2015
B08301_019E,360070133014,4,2015
B08301_020E,360070133014,0,2015
B08301_021E,360070133014,0,2015
B17001_001E,360070133014,NaN,2015
B17001_002E,360070133014,NaN,2015
B17001_003E,360070133014,NaN,2015
B17001_004E,360070133014,NaN,2015
B17001_005E,360070133014,NaN,2015
B17001_006E,360070133014,NaN,2015
B17001_007E,360070133014,NaN,2015
B17001_008E,360070133014,NaN,2015
B17001_009E,360070133014,NaN,2015
B17001_010E,360070133014,NaN,2015
B17001_011E,360070133014,NaN,2015
B17001_012E,360070133014,NaN,2015
B17001_013E,360070133014,NaN,2015
B17001_014E,360070133014,NaN,2015
B17001_015E,360070133014,NaN,2015
B17001_016E,360070133014,NaN,2015
B17001_017E,360070133014,NaN,2015
B17001_018E,360070133014,NaN,2015
B17001_019E,360070133014,NaN,2015
B17001_020E,360070133014,NaN,2015
B17001_021E,360070133014,NaN,2015
B17001_022E,360070133014,NaN,2015
B17001_023E,360070133014,NaN,2015
B17001_024E,360070133014,NaN,2015
B17001_025E,360070133014,NaN,2015
B17001_026E,360070133014,NaN,2015
B17001_027E,360070133014,NaN,2015
B17001_028E,360070133014,NaN,2015
B17001_029E,360070133014,NaN,2015
B17001_030E,360070133014,NaN,2015
B17001_031E,360070133014,NaN,2015
B17001_032E,360070133014,NaN,2015
B17001_033E,360070133014,NaN,2015
B17001_034E,360070133014,NaN,2015
B17001_035E,360070133014,NaN,2015
B17001_036E,360070133014,NaN,2015
B17001_037E,360070133014,NaN,2015
B17001_038E,360070133014,NaN,2015
B17001_039E,360070133014,NaN,2015
B17001_040E,360070133014,NaN,2015
B17001_041E,360070133014,NaN,2015
B17001_042E,360070133014,NaN,2015
B17001_043E,360070133014,NaN,2015
B17001_044E,360070133014,NaN,2015
B17001_045E,360070133014,NaN,2015
B17001_046E,360070133014,NaN,2015
B17001_047E,360070133014,NaN,2015
B17001_048E,360070133014,NaN,2015
B17001_049E,360070133014,NaN,2015
B17001_050E,360070133014,NaN,2015
B17001_051E,360070133014,NaN,2015
B17001_052E,360070133014,NaN,2015
B17001_053E,360070133014,NaN,2015
B17001_054E,360070133014,NaN,2015
B17001_055E,360070133014,NaN,2015
B17001_056E,360070133014,NaN,2015
B17001_057E,360070133014,NaN,2015
B17001_058E,360070133014,NaN,2015
B17001_059E,360070133014,NaN,2015
B02001_001E,360070133014,632,2015
B02001_002E,360070133014,594,2015
B02001_003E,360070133014,21,2015
B02001_004E,360070133014,0,2015
B02001_005E,360070133014,0,2015
B02001_006E,360070133014,0,2015
B02001_007E,360070133014,0,2015
B02001_008E,360070133014,17,2015
B02001_009E,360070133014,0,2015
B02001_010E,360070133014,17,2015
B19025_001E,360070133014,15824000,2015
B25077_001E,360070133014,100400,2015
B16001_004E,360070133014,NaN,2015
B16001_005E,360070133014,NaN,2015
B16001_007E,360070133014,NaN,2015
B16001_008E,360070133014,NaN,2015
B16001_010E,360070133014,NaN,2015
B16001_011E,360070133014,NaN,2015
B16001_013E,360070133014,NaN,2015
B16001_014E,360070133014,NaN,2015
B16001_016E,360070133014,NaN,2015
B16001_017E,360070133014,NaN,2015
B16001_019E,360070133014,NaN,2015
B16001_020E,360070133014,NaN,2015
B16001_022E,360070133014,NaN,2015
B16001_023E,360070133014,NaN,2015
B16001_094E,360070133014,NaN,2015
B16001_095E,360070133014,NaN,2015
B16001_031E,360070133014,NaN,2015
B16001_031E,360070133014,NaN,2015
B16001_034E,360070133014,NaN,2015
B16001_035E,360070133014,NaN,2015
B16001_037E,360070133014,NaN,2015
B16001_038E,360070133014,NaN,2015
B16001_040E,360070133014,NaN,2015
B16001_041E,360070133014,NaN,2015
B16001_043E,360070133014,NaN,2015
B16001_044E,360070133014,NaN,2015
B16001_091E,360070133014,NaN,2015
B16001_092E,360070133014,NaN,2015
B16001_049E,360070133014,NaN,2015
B16001_050E,360070133014,NaN,2015
B16001_052E,360070133014,NaN,2015
B16001_053E,360070133014,NaN,2015
B16001_055E,360070133014,NaN,2015
